date,open,close,high,low,volume,amount,symbol
2023-02-23,18.4,18.87,19.71,17.98,101305,195807911.0,603516.SH
2023-02-24,18.55,19.02,19.83,18.33,80538,158070866.0,603516.SH
2023-02-27,18.95,18.7,19.75,18.52,77618,152473297.0,603516.SH
2023-02-28,18.65,18.6,18.91,18.25,53989,102316574.0,603516.SH
2023-03-01,18.43,19.56,19.8,18.31,61307,120687465.0,603516.SH
2023-03-02,19.55,19.56,19.83,19.39,45500,91205060.0,603516.SH
2023-03-03,19.37,18.95,19.8,18.81,54130,106042814.0,603516.SH
2023-03-06,18.96,19.1,19.24,18.65,35758,69541817.0,603516.SH
2023-03-07,18.86,18.54,19.12,18.43,38230,73757661.0,603516.SH
2023-03-08,18.73,18.85,18.97,18.4,30776,59094367.0,603516.SH
2023-03-09,19.04,19.63,19.74,18.65,46405,91657507.0,603516.SH
2023-03-10,19.54,21.64,21.64,19.33,117156,250777491.0,603516.SH
2023-03-13,22.05,21.84,22.62,21.05,143701,319762484.0,603516.SH
2023-03-14,21.94,20.91,21.99,20.47,124147,265392186.0,603516.SH
2023-03-15,20.91,20.35,20.95,20.21,58014,121198106.0,603516.SH
2023-03-16,20.18,19.87,20.23,19.54,66467,135036969.0,603516.SH
2023-03-17,19.9,20.07,20.66,19.71,66804,137904489.0,603516.SH
2023-03-20,20.07,19.0,20.15,18.71,90809,179090483.0,603516.SH
2023-03-21,19.18,19.58,19.85,18.9,55870,111221072.0,603516.SH
2023-03-22,19.57,19.27,19.61,18.84,59791,117153766.0,603516.SH
2023-03-23,19.19,20.87,20.95,19.07,108860,225949276.0,603516.SH
2023-03-24,20.57,19.8,20.57,19.48,101935,206780016.0,603516.SH
2023-03-27,19.6,19.32,20.2,19.09,71991,144351715.0,603516.SH
2023-03-28,19.35,18.34,19.35,18.28,68793,132152293.0,603516.SH
2023-03-29,18.46,18.83,19.1,18.36,53204,102504506.0,603516.SH
2023-03-30,18.76,18.6,18.99,18.55,29341,56226599.0,603516.SH
2023-03-31,18.6,18.66,18.85,18.16,30823,58555999.0,603516.SH
2023-04-03,18.7,18.85,18.99,18.35,45101,86403623.0,603516.SH
2023-04-04,18.85,19.38,19.75,18.7,55195,108751629.0,603516.SH
2023-04-06,19.28,19.79,20.18,18.9,53249,106602681.0,603516.SH
2023-04-07,19.57,19.62,20.1,19.23,53227,107043973.0,603516.SH
2023-04-10,19.62,18.61,19.63,18.55,74117,143793096.0,603516.SH
2023-04-11,18.57,18.97,19.17,18.41,46612,90014292.0,603516.SH
2023-04-12,18.97,19.31,19.46,18.79,30519,59923915.0,603516.SH
2023-04-13,19.38,18.43,19.38,18.36,39215,75034648.0,603516.SH
2023-04-14,18.57,19.13,19.35,18.22,42646,82239234.0,603516.SH
2023-04-17,18.99,18.88,19.42,18.68,49955,97049156.0,603516.SH
2023-04-18,18.05,18.88,18.96,17.9,50188,95149941.0,603516.SH
2023-04-19,18.88,20.05,20.5,18.51,111135,225205778.0,603516.SH
2023-04-20,19.82,20.01,20.99,19.69,100484,208896582.0,603516.SH
2023-04-21,19.9,20.59,20.86,18.94,146077,303731203.0,603516.SH
2023-04-24,20.25,20.05,20.91,19.9,87318,180929167.0,603516.SH
2023-04-25,19.98,18.85,20.0,18.54,86785,168940382.0,603516.SH
2023-04-26,18.88,18.41,19.95,18.36,72669,140756101.0,603516.SH
2023-04-27,18.7,19.75,20.05,18.36,110077,220456446.0,603516.SH
2023-04-28,19.68,21.51,21.73,19.49,152796,330413483.0,603516.SH
2023-05-04,21.5,20.66,22.33,20.15,81395,172951746.0,603516.SH
2023-05-05,20.85,20.74,21.26,20.13,72710,153729042.0,603516.SH
2023-05-08,20.96,22.06,22.3,20.37,112651,248005980.0,603516.SH
2023-05-09,21.92,21.3,22.25,21.23,67924,149352318.0,603516.SH
2023-05-10,21.35,21.64,22.19,20.95,70696,156264797.0,603516.SH
2023-05-11,21.58,21.31,22.04,20.97,41155,90048377.0,603516.SH
2023-05-12,21.42,21.02,21.51,20.77,28325,61199331.0,603516.SH
2023-05-15,21.39,20.95,21.77,20.4,40204,85951842.0,603516.SH
2023-05-16,20.91,20.94,21.51,20.26,47227,100789016.0,603516.SH
2023-05-17,20.94,23.08,23.08,20.77,134184,311037984.0,603516.SH
2023-05-18,23.16,23.0,23.81,22.66,105799,247315872.0,603516.SH
2023-05-19,23.01,23.65,24.51,23.0,99840,240957623.0,603516.SH
2023-05-22,23.6,22.82,24.12,22.72,72274,170911587.0,603516.SH
2023-05-23,22.69,22.23,23.05,22.12,46099,104750970.0,603516.SH
2023-05-24,22.33,22.94,23.28,21.53,59432,135698990.0,603516.SH
2023-05-25,22.82,22.76,23.21,22.3,37634,86258205.0,603516.SH
2023-05-26,22.77,23.0,23.77,22.58,48174,113322533.0,603516.SH
2023-05-29,23.37,22.75,23.37,22.4,43018,99841740.0,603516.SH
2023-05-30,22.61,22.5,22.75,21.95,46949,106444789.0,603516.SH
2023-05-31,22.5,23.04,23.34,22.45,49786,115769324.0,603516.SH
2023-06-01,23.16,23.4,23.65,22.67,49854,117352701.0,603516.SH
2023-06-02,23.58,23.7,24.75,23.26,91661,222387759.0,603516.SH
2023-06-05,23.7,23.89,24.15,23.25,48483,116412739.0,603516.SH
2023-06-06,24.3,22.55,24.55,22.09,78322,182078677.0,603516.SH
2023-06-07,22.35,23.31,23.44,21.97,65010,151509459.0,603516.SH
2023-06-08,23.35,23.33,24.11,22.32,78564,185371602.0,603516.SH
