date,open,close,high,low,volume,amount,symbol
2018-01-02,4.17,4.17,4.2,4.12,23615,47991519.0,002837.SZ
2018-01-03,4.16,4.24,4.24,4.13,34400,70410110.0,002837.SZ
2018-01-04,4.24,4.2,4.25,4.18,22575,46335487.0,002837.SZ
2018-01-05,4.2,4.14,4.26,4.13,22102,45070344.0,002837.SZ
2018-01-08,4.15,4.04,4.17,4.01,22176,44046333.0,002837.SZ
2018-01-09,4.02,4.1,4.11,4.02,19038,37968648.0,002837.SZ
2018-01-10,4.1,3.99,4.1,3.96,18922,37358015.0,002837.SZ
2018-01-11,3.97,4.12,4.21,3.93,40889,82663536.0,002837.SZ
2018-01-12,4.06,4.0,4.12,4.0,24514,48607576.0,002837.SZ
2018-01-15,3.82,3.61,3.9,3.59,36700,68005356.0,002837.SZ
2018-01-16,3.6,3.64,3.73,3.54,19764,35877958.0,002837.SZ
2018-01-17,3.64,3.7,3.76,3.64,20203,37152810.0,002837.SZ
2018-01-18,3.68,3.64,3.73,3.63,17861,32545523.0,002837.SZ
2018-01-19,3.68,3.7,3.75,3.63,21780,40011253.0,002837.SZ
2018-01-22,3.73,3.71,3.74,3.62,19886,36400487.0,002837.SZ
2018-01-23,3.77,4.14,4.14,3.73,35677,70939331.0,002837.SZ
2018-01-24,4.15,4.3,4.43,4.03,93300,194101613.0,002837.SZ
2018-01-25,4.18,4.22,4.26,4.1,50242,102814331.0,002837.SZ
2018-01-26,4.17,4.07,4.24,4.01,38610,77577577.0,002837.SZ
2018-01-29,4.05,3.97,4.06,3.89,27245,53171724.0,002837.SZ
2018-01-30,3.9,3.92,4.01,3.9,17801,34545721.0,002837.SZ
2018-01-31,3.92,4.09,4.31,3.9,53625,108218640.0,002837.SZ
2018-02-01,4.03,3.64,4.03,3.63,43614,80736871.0,002837.SZ
2018-02-02,3.56,3.43,3.59,3.38,25341,44049235.0,002837.SZ
2018-02-05,3.33,3.38,3.59,3.29,17358,30062790.0,002837.SZ
2018-02-06,3.34,3.78,3.78,3.32,33301,61327088.0,002837.SZ
2018-02-07,3.96,3.87,4.01,3.67,68870,130627832.0,002837.SZ
2018-02-08,3.8,4.06,4.16,3.73,70742,138424856.0,002837.SZ
2018-02-09,3.82,3.63,3.96,3.59,51594,96979971.0,002837.SZ
2018-02-12,3.74,4.06,4.06,3.64,65781,128049937.0,002837.SZ
2018-02-13,4.11,3.95,4.11,3.92,56513,110591903.0,002837.SZ
2018-02-14,3.96,4.0,4.16,3.94,53786,106812833.0,002837.SZ
2018-02-22,4.04,4.14,4.2,3.98,51848,104008540.0,002837.SZ
