date,open,close,high,low,volume,amount,symbol
2023-02-23,5.17,5.11,5.2,5.11,66888,34469221.52,002366.SZ
2023-02-24,5.11,5.02,5.12,5.01,89324,45071221.0,002366.SZ
2023-02-27,5.01,4.96,5.01,4.94,78543,39047755.0,002366.SZ
2023-02-28,5.08,5.0,5.1,4.98,44723,22425349.0,002366.SZ
2023-03-01,5.0,5.03,5.06,4.99,29285,14712562.0,002366.SZ
2023-03-02,5.08,4.99,5.08,4.98,44711,22420226.02,002366.SZ
2023-03-03,5.0,5.03,5.04,4.96,49418,24671496.49,002366.SZ
2023-03-06,5.03,5.0,5.05,4.96,41123,20506025.28,002366.SZ
2023-03-07,5.04,4.95,5.04,4.94,59803,29750137.0,002366.SZ
2023-03-08,4.97,5.05,5.18,4.94,115305,58492025.88,002366.SZ
2023-03-09,5.06,4.98,5.07,4.97,58569,29298994.0,002366.SZ
2023-03-10,4.98,4.95,5.0,4.92,60335,29837605.03,002366.SZ
2023-03-13,4.96,4.91,4.97,4.9,41122,20228190.0,002366.SZ
2023-03-14,4.91,4.89,4.94,4.86,33619,16446371.0,002366.SZ
2023-03-15,4.89,4.96,5.01,4.89,48098,23899524.6,002366.SZ
2023-03-16,4.95,4.9,4.95,4.89,35487,17437647.0,002366.SZ
2023-03-17,4.91,4.9,4.93,4.88,33486,16385395.76,002366.SZ
2023-03-20,4.91,4.83,4.93,4.83,45076,21892595.0,002366.SZ
2023-03-21,4.83,4.86,4.86,4.8,32085,15494837.65,002366.SZ
2023-03-22,4.89,4.84,4.89,4.82,25782,12470914.0,002366.SZ
2023-03-23,4.85,4.83,4.86,4.81,30259,14607985.62,002366.SZ
2023-03-24,4.83,4.93,5.03,4.81,68907,33999555.35,002366.SZ
2023-03-27,4.94,4.89,4.94,4.86,41750,20410192.36,002366.SZ
2023-03-28,4.91,4.92,4.92,4.86,23579,11534741.61,002366.SZ
2023-03-29,4.98,4.93,4.98,4.9,27676,13636946.2,002366.SZ
2023-03-30,4.92,4.93,4.96,4.92,30611,15103939.5,002366.SZ
2023-03-31,4.98,4.95,4.98,4.93,28100,13912114.62,002366.SZ
2023-04-03,4.95,4.91,4.95,4.9,38675,19009885.0,002366.SZ
2023-04-04,4.91,4.9,4.96,4.88,36670,18016215.88,002366.SZ
2023-04-06,4.89,4.85,4.92,4.84,43485,21188240.0,002366.SZ
2023-04-07,4.84,4.86,4.87,4.84,39069,18967368.36,002366.SZ
2023-04-10,4.86,4.82,4.9,4.81,51733,25043639.0,002366.SZ
2023-04-11,4.81,4.8,4.84,4.77,45914,22059259.0,002366.SZ
2023-04-12,4.78,4.88,4.95,4.76,55872,27120684.0,002366.SZ
2023-04-13,4.87,4.86,4.9,4.85,35026,17088601.4,002366.SZ
2023-04-14,4.88,4.99,5.03,4.88,83300,41471499.62,002366.SZ
2023-04-17,4.99,5.08,5.11,4.95,75736,38230208.72,002366.SZ
2023-04-18,5.11,5.07,5.16,5.04,69693,35596866.0,002366.SZ
2023-04-19,5.06,5.08,5.17,5.05,81671,41741755.48,002366.SZ
2023-04-20,5.08,4.98,5.11,4.94,82455,41255115.56,002366.SZ
2023-04-21,4.99,4.99,5.01,4.97,38549,19226333.0,002366.SZ
2023-04-24,4.99,5.03,5.04,4.95,37959,19012078.57,002366.SZ
2023-04-25,5.1,5.28,5.28,5.1,214948,113104222.2,002366.SZ
2023-04-26,5.4,5.17,5.44,5.15,211509,111454613.27,002366.SZ
2023-04-27,5.16,5.23,5.27,5.14,91679,47927740.92,002366.SZ
2023-04-28,5.23,5.22,5.25,5.19,56866,29593493.53,002366.SZ
2023-05-04,5.2,5.08,5.22,5.04,95367,48683245.31,002366.SZ
2023-05-05,5.08,5.12,5.14,5.06,47310,24122849.6,002366.SZ
2023-05-08,5.13,5.07,5.16,5.06,65056,33175301.0,002366.SZ
2023-05-09,5.04,4.94,5.05,4.83,122773,60414399.35,002366.SZ
2023-05-10,4.95,5.0,5.02,4.86,53023,26285516.0,002366.SZ
2023-05-11,5.0,5.08,5.08,4.99,39193,19844617.7,002366.SZ
2023-05-12,5.09,5.1,5.12,5.06,38150,19418806.0,002366.SZ
2023-05-15,5.12,5.07,5.12,5.03,32949,16667487.6,002366.SZ
2023-05-16,5.09,5.05,5.09,5.01,32031,16182195.0,002366.SZ
2023-05-17,5.03,5.06,5.09,5.01,36741,18559019.0,002366.SZ
2023-05-19,5.27,5.38,5.57,5.16,595114,322016897.01,002366.SZ
2023-05-22,5.24,5.92,5.92,5.23,304487,173188505.76,002366.SZ
2023-05-23,6.27,6.51,6.51,6.15,944797,605368835.6,002366.SZ
2023-05-24,6.59,7.16,7.16,6.51,1169921,824938931.43,002366.SZ
2023-05-25,7.35,7.88,7.88,7.3,781124,599598660.12,002366.SZ
2023-05-26,8.6,7.37,8.67,7.12,2179167,1717899309.07,002366.SZ
2023-05-29,6.99,6.71,7.34,6.63,1400933,964006571.01,002366.SZ
2023-05-30,6.54,7.38,7.38,6.53,1315113,940219233.46,002366.SZ
2023-05-31,7.65,6.81,7.65,6.78,1444703,1015965052.49,002366.SZ
2023-06-01,6.8,6.67,6.98,6.6,768199,516883313.77,002366.SZ
2023-06-02,6.73,6.55,6.79,6.46,571969,378667937.22,002366.SZ
2023-06-05,6.56,6.6,6.73,6.43,520036,344164027.35,002366.SZ
2023-06-06,6.58,6.3,6.6,6.25,613984,393080510.11,002366.SZ
2023-06-07,6.28,6.39,6.42,6.23,346921,220194568.28,002366.SZ
2023-06-08,6.38,6.48,6.6,6.32,514340,333763243.64,002366.SZ
2023-06-09,6.62,7.13,7.13,6.62,781039,546623287.77,002366.SZ
2023-06-12,7.5,7.07,7.63,6.96,1079313,779611231.7,002366.SZ
2023-06-13,7.0,6.93,7.08,6.84,580108,401782602.47,002366.SZ
2023-06-14,6.92,6.97,7.34,6.87,532539,375454817.72,002366.SZ
2023-06-15,6.86,6.78,6.91,6.71,442106,299861090.0,002366.SZ
2023-06-16,6.78,6.69,6.8,6.58,337262,224506657.0,002366.SZ
2023-06-19,6.67,6.66,6.72,6.58,280724,186564408.0,002366.SZ
2023-06-20,6.7,6.53,6.8,6.51,333087,219118532.06,002366.SZ
2023-06-21,6.53,6.47,6.65,6.43,303612,199150114.0,002366.SZ
2023-06-26,6.51,6.93,7.11,6.49,717718,485623676.15,002366.SZ
2023-06-27,6.94,6.64,6.98,6.62,500154,334594906.98,002366.SZ
2023-06-28,6.58,6.85,7.11,6.55,552096,377968757.98,002366.SZ
2023-06-29,6.75,6.66,6.79,6.66,357416,239693582.74,002366.SZ
2023-06-30,6.66,6.58,6.69,6.54,269350,177188371.17,002366.SZ
2023-07-03,6.54,6.58,6.67,6.46,262379,172085244.55,002366.SZ
2023-07-04,6.58,6.53,6.58,6.46,211091,137132982.86,002366.SZ
2023-07-05,6.54,6.66,6.71,6.53,329791,218805326.0,002366.SZ
2023-07-06,6.65,6.5,6.65,6.49,226090,147490674.0,002366.SZ
2023-07-07,6.5,6.34,6.57,6.34,231591,148978431.0,002366.SZ
2023-07-10,6.39,6.43,6.51,6.35,168486,108230034.28,002366.SZ
2023-07-11,6.4,6.43,6.43,6.22,203243,128785161.28,002366.SZ
2023-07-12,6.43,6.32,6.45,6.28,145504,92292250.98,002366.SZ
2023-07-13,6.3,6.32,6.39,6.21,154630,97326608.0,002366.SZ
2023-07-14,6.29,6.41,6.5,6.24,210017,133935865.3,002366.SZ
2023-07-17,6.37,6.28,6.37,6.23,158823,99564276.0,002366.SZ
2023-07-18,6.29,6.24,6.29,6.15,111354,69144081.0,002366.SZ
2023-07-19,6.22,6.2,6.27,6.15,108133,67070553.0,002366.SZ
2023-07-20,6.2,6.3,6.48,6.18,264409,167163887.08,002366.SZ
2023-07-21,6.25,6.11,6.3,6.01,252178,154789993.52,002366.SZ
2023-07-24,6.15,6.72,6.72,6.14,622213,408083257.01,002366.SZ
2023-07-25,6.76,6.85,7.02,6.63,926101,629504899.43,002366.SZ
2023-07-26,6.75,6.7,6.97,6.65,453615,306181000.84,002366.SZ
2023-07-27,6.71,6.8,6.97,6.69,522298,357489678.17,002366.SZ
2023-07-28,6.74,6.86,6.88,6.58,400989,270866703.13,002366.SZ
2023-07-31,6.86,6.95,7.07,6.83,576711,400634362.72,002366.SZ
2023-08-01,7.09,7.21,7.65,6.98,1051858,764781953.83,002366.SZ
2023-08-02,6.99,6.72,7.09,6.72,640448,438677593.11,002366.SZ
2023-08-03,6.66,6.67,6.83,6.59,306483,205443834.14,002366.SZ
2023-08-04,6.65,6.5,6.67,6.46,384365,251047673.76,002366.SZ
2023-08-07,6.51,6.43,6.55,6.39,211729,136189700.92,002366.SZ
2023-08-08,6.47,6.43,6.51,6.4,140395,90415830.72,002366.SZ
2023-08-09,6.43,6.4,6.43,6.35,101712,64894171.46,002366.SZ
2023-08-10,6.4,6.42,6.48,6.33,107676,68994499.42,002366.SZ
2023-08-11,6.4,6.29,6.43,6.26,131047,82992823.06,002366.SZ
2023-08-14,6.3,6.33,6.36,6.25,101410,63877122.53,002366.SZ
2023-08-15,6.35,6.22,6.35,6.2,107545,67238342.62,002366.SZ
2023-08-16,6.21,6.22,6.29,6.21,64944,40606900.66,002366.SZ
2023-08-17,6.19,6.28,6.32,6.12,94376,58856425.38,002366.SZ
2023-08-18,6.24,6.11,6.32,6.04,121010,74643516.0,002366.SZ
2023-08-21,6.13,6.12,6.23,6.11,95155,58537053.32,002366.SZ
2023-08-22,6.1,6.16,6.18,6.01,110156,67096330.98,002366.SZ
2023-08-23,6.16,6.38,6.73,6.12,353844,228794181.89,002366.SZ
2023-08-24,6.22,6.36,6.39,6.18,193406,121443957.0,002366.SZ
2023-08-25,6.37,6.45,6.62,6.37,367838,239720327.23,002366.SZ
2023-08-28,6.8,6.64,6.99,6.44,591824,393187041.0,002366.SZ
2023-08-29,6.52,6.44,6.56,6.23,427829,274083704.0,002366.SZ
2023-08-30,6.38,6.36,6.5,6.31,227721,145203381.38,002366.SZ
2023-08-31,6.37,6.2,6.39,6.2,189651,118674802.0,002366.SZ
2023-09-01,6.21,6.21,6.27,6.17,101257,62850339.47,002366.SZ
