date,open,high,low,close,volume,amount,symbol
2018-01-02,1759.02,1770.011,1748.5308,1769.6718,27532368.0,46923803.6,399006.SZ
2018-01-03,1770.0345,1798.7804,1766.3369,1795.3831,37065373.0,63263328.4,399006.SZ
2018-01-04,1790.6533,1795.2533,1788.5368,1794.6087,32511789.0,56868173.6,399006.SZ
2018-01-05,1797.2577,1804.8781,1795.2551,1801.4185,31297257.0,55457321.8,399006.SZ
2018-01-08,1801.1756,1806.1562,1785.38,1806.1562,34430751.0,60814208.3,399006.SZ
2018-01-09,1803.364,1808.6582,1799.4186,1803.5858,29817280.0,52887435.3,399006.SZ
2018-01-10,1803.6013,1804.7265,1780.0987,1791.0845,34398565.0,60396675.0,399006.SZ
2018-01-11,1787.3847,1807.1505,1776.0085,1804.2349,38318017.0,66724833.9,399006.SZ
2018-01-12,1800.8856,1802.5222,1785.6081,1785.705,33682566.0,57836604.0,399006.SZ
2018-01-15,1778.7937,1780.1947,1727.0046,1732.6225,40088903.0,66643991.4,399006.SZ
2018-01-16,1729.5591,1740.8451,1720.6493,1729.5974,32634267.0,57837846.7,399006.SZ
2018-01-17,1722.4515,1750.0626,1697.6244,1742.0344,39236930.0,67197735.3,399006.SZ
2018-01-18,1735.4592,1754.6164,1734.7749,1738.0019,29252424.0,51267399.6,399006.SZ
2018-01-19,1735.0304,1745.5924,1726.5274,1728.1396,32442629.0,58774958.0,399006.SZ
2018-01-22,1726.3173,1776.1814,1715.4275,1768.214,41961113.0,70674769.8,399006.SZ
2018-01-23,1767.3304,1776.4945,1760.339,1767.829,33874214.0,58580845.4,399006.SZ
2018-01-24,1763.6864,1817.0838,1752.3042,1813.2751,54469189.0,91616105.2,399006.SZ
2018-01-25,1811.1143,1852.2259,1807.5149,1810.8346,59931213.0,97888596.2,399006.SZ
2018-01-26,1809.1313,1830.5473,1809.1313,1816.8003,42053692.0,70760500.2,399006.SZ
2018-01-29,1811.5422,1826.097,1791.578,1799.7709,44124935.0,72989135.9,399006.SZ
2018-01-30,1794.3275,1808.0106,1779.3301,1782.399,35466133.0,57718519.1,399006.SZ
2018-01-31,1766.7667,1767.7766,1732.9799,1735.057,44603968.0,68637560.8,399006.SZ
2018-02-01,1735.6633,1746.5451,1697.39,1697.39,45082594.0,68858251.5,399006.SZ
2018-02-02,1683.179,1726.8897,1676.2426,1702.4264,40344732.0,59650170.4,399006.SZ
2018-02-05,1678.1874,1698.2811,1674.9753,1688.2724,31945519.0,47661790.0,399006.SZ
2018-02-06,1653.447,1675.5631,1597.8857,1598.1161,43013428.0,61405445.6,399006.SZ
2018-02-07,1632.8716,1637.7767,1571.4705,1616.4003,44850858.0,63609474.2,399006.SZ
2018-02-08,1608.7295,1651.5859,1608.6313,1641.4307,45922126.0,57356436.6,399006.SZ
2018-02-09,1598.4754,1629.356,1576.8856,1592.5102,48379914.0,61689722.6,399006.SZ
2018-02-12,1604.5617,1654.6537,1604.5617,1648.0721,39352247.0,53476729.1,399006.SZ
2018-02-13,1657.1278,1669.0786,1644.8655,1648.5816,36224368.0,50752323.9,399006.SZ
2018-02-14,1649.573,1652.009,1633.7621,1646.7714,26030479.0,35211100.4,399006.SZ
2018-02-22,1661.5586,1679.7936,1650.8754,1677.7647,31568457.0,45102019.1,399006.SZ
2018-02-23,1674.6236,1681.2445,1656.9532,1668.8345,35293566.0,47999414.5,399006.SZ
2018-02-26,1683.1462,1733.7081,1673.9535,1729.1527,48349861.0,71869257.9,399006.SZ
2018-02-27,1729.9369,1757.3743,1728.3112,1743.5413,56491563.0,82012641.9,399006.SZ
2018-02-28,1730.152,1773.7326,1723.395,1753.6274,53315517.0,77501850.5,399006.SZ
2018-03-01,1744.3405,1789.8488,1741.0284,1789.8488,56670665.0,82123141.5,399006.SZ
2018-03-02,1777.4579,1804.2504,1767.9007,1772.0054,54471804.0,79900391.6,399006.SZ
2018-03-05,1780.8221,1795.6928,1768.8814,1795.6928,43586464.0,68503740.8,399006.SZ
2018-03-06,1798.0348,1810.2557,1790.5427,1797.6095,50175161.0,82147742.7,399006.SZ
2018-03-07,1795.1742,1800.4506,1780.296,1785.2696,43481160.0,69913567.7,399006.SZ
2018-03-08,1783.1036,1795.8172,1781.4561,1793.2216,41561940.0,69779175.3,399006.SZ
2018-03-09,1794.2543,1858.028,1793.924,1856.4554,70726039.0,110318705.4,399006.SZ
2018-03-12,1872.0283,1901.1509,1872.0283,1882.409,74704456.0,122208471.3,399006.SZ
2018-03-13,1879.6259,1896.5036,1863.1604,1872.6782,62153302.0,100212195.6,399006.SZ
2018-03-14,1863.5732,1874.153,1840.349,1841.2893,51908645.0,83791212.5,399006.SZ
2018-03-15,1833.7697,1848.7151,1812.4807,1848.7105,47712566.0,80551398.5,399006.SZ
2018-03-16,1847.1783,1857.1499,1821.3223,1821.3223,42184052.0,70457724.2,399006.SZ
2018-03-19,1822.6029,1860.2019,1818.6202,1842.9199,46305893.0,77829772.5,399006.SZ
2018-03-20,1828.0059,1867.4593,1825.6745,1864.6204,51393308.0,81072227.2,399006.SZ
2018-03-21,1866.81,1877.1343,1829.9129,1829.9129,58396622.0,94479607.6,399006.SZ
2018-03-22,1830.5589,1841.4029,1814.6862,1817.2279,47262838.0,77234736.6,399006.SZ
2018-03-23,1751.7434,1792.2309,1710.4034,1726.0209,68610556.0,104279945.2,399006.SZ
2018-03-26,1704.3549,1781.8371,1693.7345,1780.6093,50640530.0,83660872.0,399006.SZ
