date,open,high,low,close,volume,amount
2018-02-01,7.0524504000,7.1638048800,6.8761391400,6.9596550000,25327334,191614143.0000
2018-02-02,6.8668596000,7.1916435000,6.7740642000,6.9132573000,27397892,205623081.0000
2018-02-05,6.9039777600,7.6092228000,6.8111823600,7.4421910800,54730387,431765641.0000
2018-02-06,7.2473207400,7.3957933800,6.9874936200,7.0338913200,50028307,386403012.0000
2018-02-07,7.1545253400,7.2844389000,6.9225368400,7.0617299400,29996566,230297504.0000
2018-02-08,7.0524504000,7.0524504000,6.8854186800,6.9689345400,23120701,173691962.0000
2018-02-09,6.6812688000,6.8575800600,6.4492803000,6.6812688000,33168841,238851376.0000
2018-02-12,6.7276665000,7.3493956800,6.7183869600,7.2937184400,43085748,331385230.0000
2018-02-13,7.3957933800,7.4885887800,7.2937184400,7.3865138400,21399403,170176744.0000
2018-02-14,7.3772343000,8.0453611800,7.3029979800,7.8783294600,49159895,408079406.0000
2018-02-22,8.0731998000,8.2587906000,7.9804044000,8.2495110600,52334454,458866626.0000
2018-02-23,8.2123929000,8.3515860000,7.9896839400,8.1103179600,39854289,349582567.0000
2018-02-26,8.1659952000,8.6763699000,8.1474361200,8.5835745000,65160675,590521084.0000
2018-02-27,8.6299722000,9.0753901200,8.3701450800,8.7970039200,57316526,546282834.0000
2018-02-28,8.7506062200,8.9825947200,8.6114131200,8.8248425400,30887383,294467207.0000
2018-03-01,8.8248425400,8.8248425400,8.8248425400,8.8248425400,0,0.0000
2018-03-02,8.8248425400,8.8248425400,8.8248425400,8.8248425400,0,0.0000
2018-03-05,8.8248425400,8.8248425400,8.8248425400,8.8248425400,0,0.0000
2018-03-06,8.8248425400,8.8248425400,8.8248425400,8.8248425400,0,0.0000
2018-03-07,8.8248425400,8.8248425400,8.8248425400,8.8248425400,0,0.0000
2018-03-08,8.8248425400,8.8248425400,8.8248425400,8.8248425400,0,0.0000
2018-03-09,7.9432862400,8.6299722000,7.9432862400,8.2309519800,100718739,891679038.0000
2018-03-12,8.2680701400,8.4258223200,8.0824793400,8.3423064600,47804839,426076657.0000
2018-03-13,8.3701450800,8.3979837000,8.1288770400,8.1938338200,32123599,285834956.0000
2018-03-14,8.1938338200,8.2402315200,7.9618453200,7.9804044000,26188231,229262190.0000
2018-03-15,8.0917588800,8.1845542800,8.0175225600,8.1474361200,23893710,208949575.0000
2018-03-16,8.1288770400,8.2216724400,8.0639202600,8.1288770400,20621547,180856785.0000
2018-03-19,8.2123929000,8.3051883000,8.0917588800,8.2309519800,20307857,179555517.0000
2018-03-20,8.2680701400,8.7042085200,8.1288770400,8.5093381800,48649861,441332997.0000
2018-03-21,8.5557358800,9.1032287400,8.5093381800,8.8526811600,54867794,522942539.0000
2018-03-22,8.9083584000,9.2795400000,8.8155630000,8.8990788600,43583314,423325384.0000
2018-03-23,8.6299722000,8.8248425400,8.3051883000,8.5928540400,45197085,417484736.0000
2018-03-26,8.5464563400,9.1681855200,8.4907791000,9.1496264400,52940655,507348144.0000
2018-03-27,9.2888195400,9.4094535600,9.1032287400,9.2980990800,53763872,536123569.0000
2018-03-28,9.1960241400,9.5579262000,9.1403469000,9.5208080400,39629997,400444138.0000
2018-03-29,9.4280126400,9.6878397600,9.1774650600,9.2517013800,36743712,372884211.0000
2018-03-30,9.4001740200,9.6043239000,9.2795400000,9.4558512600,28285656,289117986.0000
2018-04-02,9.5764852800,9.9847850400,9.5486466600,9.7899147000,43576088,461120069.0000
2018-04-03,9.6971193000,9.9755055000,9.6228829800,9.9476668800,31911608,338245880.0000
2018-04-04,9.9569464200,10.1054190600,9.7713556200,9.9662259600,24627306,263585625.0000
2018-04-09,9.9755055000,10.0868599800,9.4094535600,9.4836898800,44841057,466854635.0000
2018-04-10,9.5208080400,10.1982144600,9.2238627600,10.1425372200,57243583,602280369.0000
2018-04-11,10.1425372200,10.2631712400,9.9847850400,10.0404622800,23139389,251363296.0000
2018-04-12,9.9847850400,10.1518167600,9.8827101000,9.8919896400,23205437,249934695.0000
2018-04-13,9.9012691800,10.1610963000,9.5672057400,9.6043239000,30167600,318313736.0000
2018-04-16,9.6971193000,9.9755055000,9.6228829800,9.8363124000,26066528,275357212.0000
2018-04-17,9.7806351600,9.8455919400,9.4001740200,9.4744103400,30199726,311882310.0000
2018-04-18,9.6414420600,9.6971193000,8.5557358800,9.1403469000,57735093,564596576.0000
2018-04-19,8.9269174800,9.3723354000,8.9269174800,9.0753901200,32211465,318825349.0000
2018-04-20,9.0939492000,9.1867446000,8.5928540400,8.8526811600,43753972,414412469.0000
2018-04-23,8.8248425400,8.8526811600,8.2402315200,8.3423064600,43553030,396321794.0000
2018-04-24,8.3608655400,8.7970039200,8.3608655400,8.7877243800,40055092,372481962.0000
2018-04-25,8.8805197800,8.8897993200,8.5093381800,8.6485312800,29182764,273173854.0000
2018-04-26,8.7320471400,8.7413266800,8.2866292200,8.3979837000,26815652,243042156.0000
2018-04-27,8.4165427800,8.5000586400,7.9154476200,8.3887041600,32300947,285473886.0000
2018-05-02,8.4165427800,8.6392517400,8.3608655400,8.4629404800,23977255,219431344.0000
2018-05-03,8.6114131200,8.9918742600,8.2402315200,8.8805197800,33448620,312633809.0000
2018-05-04,8.8155630000,9.2980990800,8.7598857600,9.1681855200,37799851,369959699.0000
2018-05-07,9.1125082800,9.4558512600,9.0846696600,9.2238627600,28384168,283470075.0000
2018-05-08,9.3259377000,9.4465717200,9.0939492000,9.1867446000,29806296,297262246.0000
2018-05-09,9.0939492000,9.0939492000,8.8526811600,8.9547561000,21121051,203853537.0000
2018-05-10,8.6299722000,9.1496264400,8.6299722000,9.0289924200,24625214,239031218.0000
2018-05-11,9.0939492000,9.2888195400,9.0382719600,9.1496264400,21434854,212281004.0000
2018-05-14,9.1496264400,9.3723354000,9.1496264400,9.2517013800,23238716,232856635.0000
2018-05-15,9.2795400000,9.3723354000,9.0382719600,9.2238627600,16121576,158991750.0000
2018-05-16,9.3352172400,9.3352172400,8.9825947200,9.0661105800,17019196,167318412.0000
2018-05-17,9.0661105800,9.1867446000,9.0104333400,9.1310673600,17610886,172510546.0000
2018-05-18,9.1125082800,9.1867446000,8.9547561000,9.1032287400,11863848,115957786.0000
2018-05-21,9.2888195400,9.2980990800,8.9269174800,8.9640356400,22595345,221213086.0000
2018-05-22,8.9083584000,9.1032287400,8.8712402400,9.0011538000,19653675,190836470.0000
2018-05-23,9.0104333400,9.1960241400,8.9269174800,8.9361970200,23400782,228170043.0000
2018-05-24,8.9176379400,8.9825947200,8.5928540400,8.6578108200,26450497,250247039.0000
2018-05-25,8.7506062200,9.2888195400,8.6670903600,9.2424218400,55976356,546121453.0000
2018-05-28,9.3073786200,9.4187331000,9.1403469000,9.4001740200,42845627,429134935.0000
2018-05-29,9.4001740200,9.7156783800,9.3073786200,9.4187331000,39544570,405490784.0000
2018-05-30,9.2331423000,9.8177533200,9.1125082800,9.4929694200,54804824,560159981.0000
2018-05-31,9.4929694200,9.4929694200,9.4929694200,9.4929694200,0,0.0000
2018-06-01,9.4929694200,9.4929694200,9.4929694200,9.4929694200,0,0.0000
2018-06-04,9.4929694200,9.4929694200,9.4929694200,9.4929694200,0,0.0000
2018-06-05,9.4929694200,9.4929694200,9.4929694200,9.4929694200,0,0.0000
2018-06-06,9.4929694200,9.4929694200,9.4929694200,9.4929694200,0,0.0000
2018-06-07,10.0311827400,10.4394825000,9.7527965400,10.4394825000,34994847,387458686.0000
2018-06-08,11.3024797200,11.4509523600,10.0961395200,10.4580415800,116735406,1338990794.0000
2018-06-11,10.4858802000,11.2468024800,10.2538917000,11.0797707600,86658707,1014247852.0000
2018-06-12,11.0426526000,11.2096843200,10.7642664000,10.8756208800,49717021,583470581.0000
2018-06-13,10.7549868600,10.9962549000,10.2910098600,10.3374075600,51102433,579795269.0000
2018-06-14,10.2817303200,10.5322779000,10.1610963000,10.2260530800,28226207,314425953.0000
2018-06-15,10.2631712400,10.4023643400,9.7991942400,9.8919896400,38702706,417226989.0000
2018-06-19,9.8363124000,9.9569464200,9.0568310400,9.3630558600,48110943,495532687.0000
2018-06-20,9.4651308000,9.7713556200,9.2609809200,9.6043239000,37705512,385554948.0000
2018-06-21,9.5857648200,9.7063988400,9.2609809200,9.2795400000,27822580,283255567.0000
2018-06-22,9.2795400000,9.4744103400,9.1032287400,9.3816149400,22789669,229371236.0000
2018-06-25,9.4558512600,9.5486466600,9.1217878200,9.2609809200,25715029,258618058.0000
2018-06-26,9.1960241400,9.4094535600,9.1403469000,9.3630558600,19789558,198243233.0000
2018-06-27,9.4280126400,9.4558512600,9.0475515000,9.1867446000,20736629,206705720.0000
2018-06-28,9.1496264400,9.3166581600,9.0753901200,9.1681855200,19164832,189894057.0000
2018-06-29,9.1960241400,9.6043239000,9.1867446000,9.5857648200,20445923,208128477.0000
2018-07-02,9.6043239000,9.8827101000,9.5208080400,9.7063988400,31483601,328812826.0000
2018-07-03,9.5579262000,9.8363124000,9.3259377000,9.4929694200,25780385,265359068.0000
2018-07-04,9.6414420600,9.6414420600,9.3723354000,9.3908944800,12469766,127497589.0000
2018-07-05,9.3630558600,9.4465717200,8.4536609400,8.5557358800,38407002,369141175.0000
2018-07-06,8.6763699000,8.8619607000,8.4443814000,8.6299722000,37598193,352076143.0000
2018-07-09,8.6299722000,8.8526811600,8.6299722000,8.8062834600,21159970,200148639.0000
2018-07-10,9.1774650600,9.2795400000,8.7227676000,8.8341220800,37065474,358536326.0000
2018-07-11,8.7970039200,9.3630558600,8.5742949600,9.0197128800,45021447,434872841.0000
2018-07-12,8.9083584000,9.3259377000,8.8712402400,9.1032287400,44964323,443443536.0000
2018-07-13,9.1774650600,9.3073786200,9.1125082800,9.2517013800,26650349,264711340.0000
2018-07-16,9.3259377000,9.3352172400,8.8526811600,8.9454765600,27857067,270664080.0000
2018-07-17,8.8248425400,9.0011538000,8.6856494400,8.9640356400,21922960,208630002.0000
2018-07-18,8.8897993200,9.0289924200,8.5371768000,8.6578108200,42831959,403754973.0000
2018-07-19,8.7413266800,8.8155630000,8.5835745000,8.6114131200,20671920,193839076.0000
2018-07-20,8.5650154200,8.6578108200,8.2123929000,8.4072632400,40969822,370170619.0000
2018-07-23,8.0639202600,8.3423064600,8.0360816400,8.2587906000,27361561,242871924.0000
2018-07-24,8.2587906000,8.5000586400,8.2031133600,8.4351018600,24574246,222023017.0000
2018-07-25,8.4629404800,8.4722200200,8.2587906000,8.2773496800,16140980,145304399.0000
2018-07-26,8.3887041600,8.6114131200,8.3794246200,8.4351018600,24620418,225559851.0000
2018-07-27,8.3701450800,8.4629404800,8.2495110600,8.2959087600,12390191,111285214.0000
2018-07-30,8.3051883000,8.3330269200,7.9525657800,8.1567156600,21561884,188615575.0000
2018-07-31,8.1567156600,8.1659952000,7.7855340600,7.8504908400,18659161,160017118.0000
2018-08-01,7.9247271600,8.1010384200,7.8968885400,7.9061680800,16590846,142945355.0000
2018-08-02,7.9061680800,7.9711248600,7.5349864800,7.7948136000,24085711,200244103.0000
2018-08-03,7.7855340600,7.8319317600,7.6277818800,7.6463409600,9281500,77325505.0000
2018-08-06,7.5999432600,7.7020182000,7.3308366000,7.3401161400,21362289,172449216.0000
2018-08-07,7.4236320000,7.5535455600,7.2658798200,7.5164274000,16496670,131760947.0000
2018-08-08,7.4514706200,7.5164274000,7.2844389000,7.3865138400,18804901,149704631.0000
2018-08-09,7.3679547600,7.8040931400,7.3401161400,7.6649000400,18205468,149743871.0000
2018-08-10,7.5999432600,7.7855340600,7.5906637200,7.7298568200,10906560,90589841.0000
2018-08-13,7.6927386600,7.9340067000,7.6277818800,7.8133726800,13815150,116260969.0000
2018-08-14,7.8040931400,7.8226522200,7.7112977400,7.7948136000,6979035,58304741.0000
2018-08-15,7.8133726800,7.8412113000,7.4885887800,7.5535455600,15048065,122809481.0000
2018-08-16,7.5164274000,7.6927386600,7.4143524600,7.4607501600,13229356,107200200.0000
2018-08-17,7.5164274000,7.5721046400,7.2937184400,7.4514706200,12799432,102322398.0000
2018-08-20,7.4050729200,7.5164274000,7.3586752200,7.4978683200,10568327,84850985.0000
2018-08-21,7.5535455600,7.7020182000,7.4793092400,7.6649000400,10244068,84057863.0000
2018-08-22,7.6556205000,7.6741795800,7.4978683200,7.6556205000,10068975,82455797.0000
2018-08-23,7.6741795800,7.6927386600,7.4793092400,7.5257069400,8999094,73424729.0000
2018-08-24,7.5349864800,7.5999432600,7.4700297000,7.5257069400,6807738,55142302.0000
2018-08-27,7.5071478600,7.7855340600,7.4885887800,7.6834591200,13372418,110064762.0000
2018-08-28,7.7020182000,7.7484159000,7.5349864800,7.5721046400,8645277,70829159.0000
2018-08-29,7.6556205000,7.6649000400,7.4885887800,7.5999432600,11298342,92207138.0000
2018-08-30,7.6277818800,7.6277818800,7.4050729200,7.4236320000,9517772,76729771.0000
2018-08-31,7.3586752200,7.4607501600,7.0524504000,7.2102025800,19146805,148955947.0000
2018-09-03,7.1452458000,7.2380412000,6.9410959200,7.1638048800,11416652,87269224.0000
2018-09-04,7.1452458000,7.4607501600,7.1452458000,7.3865138400,13467623,106212514.0000
2018-09-05,7.2844389000,7.5071478600,7.2658798200,7.2844389000,6938560,55209372.0000
2018-09-06,7.3122775200,7.3308366000,7.1452458000,7.1638048800,7546403,58709386.0000
2018-09-07,7.2009230400,7.3122775200,7.1545253400,7.1916435000,6395807,49809490.0000
2018-09-10,7.1638048800,7.5535455600,7.1638048800,7.3865138400,21839678,173613283.0000
2018-09-11,7.5071478600,7.5257069400,7.2658798200,7.4236320000,12236533,97622879.0000
2018-09-12,7.4793092400,7.4793092400,7.3029979800,7.3493956800,7092794,56324712.0000
2018-09-13,7.4236320000,7.5535455600,7.3401161400,7.4143524600,9009803,71997077.0000
2018-09-14,7.4607501600,7.4607501600,7.3215570600,7.3493956800,6567755,52085462.0000
2018-09-17,7.3493956800,7.4978683200,7.2473207400,7.3679547600,5539883,44016196.0000
2018-09-18,7.2751593600,7.4607501600,7.2658798200,7.4050729200,9705479,77046826.0000
2018-09-19,7.4793092400,7.5257069400,7.3308366000,7.4793092400,12613976,100969144.0000
2018-09-20,7.5349864800,7.5721046400,7.3122775200,7.3308366000,8094475,64595374.0000
2018-09-21,7.3215570600,7.5906637200,7.3122775200,7.4514706200,16666292,133989604.0000
2018-09-25,7.4514706200,7.7484159000,7.4236320000,7.7298568200,19229524,158146856.0000
2018-09-26,7.7298568200,7.8504908400,7.6834591200,7.8040931400,16500287,138457288.0000
2018-09-27,7.8226522200,7.8690499200,7.7298568200,7.7391363600,14101990,118498169.0000
2018-09-28,7.8133726800,8.1381565800,7.7855340600,8.1010384200,21533226,185618669.0000
2018-10-08,7.8876090000,8.0082430200,7.6927386600,7.8597703800,17805883,150457112.0000
2018-10-09,7.7948136000,7.9247271600,7.7484159000,7.8690499200,8552637,72284424.0000
2018-10-10,7.8876090000,8.1752747400,7.8133726800,7.8783294600,11318093,96521989.0000
2018-10-11,7.6277818800,7.7298568200,7.2844389000,7.3029979800,16127032,130661370.0000
2018-10-12,7.2751593600,7.5999432600,7.2380412000,7.5442660200,13738248,109858559.0000
2018-10-15,7.5813841800,7.6277818800,7.4050729200,7.4050729200,8323043,67572574.0000
2018-10-16,7.4236320000,7.5071478600,6.8668596000,6.9967731600,16900952,131424171.0000
2018-10-17,7.1452458000,7.2102025800,6.8204619000,7.0802890200,14448889,109477815.0000
2018-10-18,7.0710094800,7.2937184400,6.8204619000,6.9689345400,15911790,120046195.0000
2018-10-19,6.9132573000,7.1545253400,6.7555051200,6.9967731600,14359843,107712412.0000
2018-10-22,7.0524504000,7.6556205000,7.0524504000,7.4514706200,23998832,190065908.0000
2018-10-23,7.4421910800,7.4885887800,7.1359662600,7.2287616600,12636493,99094484.0000
2018-10-24,7.1916435000,7.4793092400,7.1638048800,7.2566002800,10719221,84007550.0000
2018-10-25,7.0153322400,7.4050729200,6.9782140800,7.3679547600,12511659,97435155.0000
2018-10-26,7.4050729200,7.6092228000,7.3122775200,7.4421910800,12614071,101071303.0000
2018-10-29,7.4236320000,7.4236320000,7.1916435000,7.2287616600,9802078,76704549.0000
2018-10-30,7.2380412000,7.4050729200,7.0988481000,7.2287616600,12902272,100999049.0000
2018-10-31,7.2937184400,7.4143524600,7.2102025800,7.3029979800,17145014,134887466.0000
2018-11-01,7.3586752200,7.4978683200,7.3029979800,7.3308366000,17343902,138295244.0000
2018-11-02,7.5164274000,7.6185023400,7.3865138400,7.5349864800,21892707,177461162.0000
2018-11-05,7.6277818800,7.7205772800,7.5257069400,7.5813841800,14268440,116819695.0000
2018-11-06,7.7020182000,7.7020182000,7.4236320000,7.5442660200,13502093,109508455.0000
2018-11-07,7.5813841800,7.5906637200,7.4885887800,7.4978683200,10939087,88857066.0000
2018-11-08,7.5906637200,7.5906637200,7.4143524600,7.4514706200,10552518,85132575.0000
2018-11-09,7.4885887800,7.4885887800,7.2658798200,7.3401161400,9922806,78608254.0000
2018-11-12,7.3586752200,7.4329115400,7.1638048800,7.4236320000,8266124,65801865.0000
2018-11-13,7.4700297000,7.5999432600,7.4050729200,7.5164274000,12863363,104143785.0000
2018-11-14,7.5442660200,7.5442660200,7.4700297000,7.5071478600,9763242,79073688.0000
2018-11-15,7.5164274000,7.6556205000,7.4421910800,7.5442660200,12800899,103897699.0000
2018-11-16,7.5999432600,7.5999432600,7.4700297000,7.5257069400,11066436,90012729.0000
2018-11-19,7.5071478600,7.6741795800,7.4236320000,7.6370614200,13705519,111651404.0000
2018-11-20,7.5999432600,7.6649000400,7.4978683200,7.5257069400,10854967,88634637.0000
2018-11-21,7.4700297000,7.6556205000,7.3957933800,7.5442660200,13957638,113005687.0000
2018-11-22,7.6185023400,7.6277818800,7.3957933800,7.3957933800,15223133,123152665.0000
2018-11-23,7.3957933800,7.3957933800,7.0617299400,7.2566002800,15963468,124450080.0000
2018-11-26,7.0988481000,7.3308366000,7.0988481000,7.3029979800,10902460,84784665.0000
2018-11-27,7.3029979800,7.3215570600,7.1452458000,7.1916435000,5959220,46394378.0000
2018-11-28,7.2009230400,7.2380412000,7.0617299400,7.2009230400,5613729,43221581.0000
2018-11-29,7.3772343000,7.3772343000,7.0060527000,7.1730844200,10600407,82017668.0000
2018-11-30,7.1081276400,7.2287616600,7.0524504000,7.2287616600,5158776,39705019.0000
2018-12-03,7.3215570600,7.4700297000,7.3215570600,7.3586752200,12750437,101514623.0000
2018-12-04,7.3679547600,7.4514706200,7.3215570600,7.4329115400,7999974,63779017.0000
2018-12-05,7.3029979800,7.4607501600,7.2844389000,7.3772343000,6980630,55692860.0000
2018-12-06,7.3772343000,7.4143524600,7.1174071800,7.1916435000,12450970,97481396.0000
2018-12-07,7.2194821200,7.2844389000,7.0617299400,7.1545253400,7269911,56003789.0000
2018-12-10,7.0988481000,7.1638048800,6.8761391400,7.1545253400,11653329,87904840.0000
2018-12-11,7.0617299400,7.1545253400,6.9039777600,7.1359662600,16759095,126475914.0000
2018-12-12,7.0431708600,7.1452458000,6.9874936200,7.1452458000,10309911,78494783.0000
2018-12-13,7.1452458000,7.1638048800,6.9874936200,7.1081276400,10094374,77035966.0000
2018-12-14,7.0617299400,7.1081276400,6.9596550000,7.1081276400,11501790,87186428.0000
2018-12-17,6.9874936200,7.0802890200,6.9689345400,7.0524504000,5574560,42216539.0000
2018-12-18,7.0060527000,7.0710094800,6.9132573000,7.0431708600,8447403,63704472.0000
2018-12-19,6.9874936200,7.0338913200,6.9503754600,7.0338913200,9716355,73150484.0000
2018-12-20,6.9689345400,7.0246117800,6.9503754600,7.0246117800,7545925,56818114.0000
2018-12-21,6.9874936200,7.0246117800,6.9503754600,7.0246117800,10448227,78638920.0000
2018-12-24,6.9874936200,7.0246117800,6.9596550000,6.9596550000,9299982,70008042.0000
2018-12-25,6.8761391400,6.9132573000,6.6163120200,6.9132573000,12315773,90024089.0000
2018-12-26,6.8204619000,6.8946982200,6.6905483400,6.8204619000,11629715,85082850.0000
2018-12-27,6.8297414400,6.8483005200,6.6348711000,6.7647846600,15193707,110283296.0000
2018-12-28,6.6998278800,6.7647846600,6.6812688000,6.7555051200,9186049,66602608.0000
2019-01-02,6.6905483400,6.7462255800,6.5513552400,6.6627097200,8821160,62981519.0000
2019-01-03,6.6348711000,6.6719892600,6.5235166200,6.6627097200,8885040,63283492.0000
2019-01-04,6.7926232800,7.0988481000,6.7926232800,6.9874936200,17274099,129736385.0000
2019-01-07,7.0338913200,7.0988481000,6.9132573000,7.0710094800,11832628,89835222.0000
2019-01-08,7.0524504000,7.1730844200,7.0060527000,7.0802890200,8367640,63916229.0000
2019-01-09,7.0802890200,7.2937184400,7.0617299400,7.1730844200,14344275,111645131.0000
2019-01-10,7.1730844200,7.3772343000,7.1452458000,7.3586752200,14732363,115795048.0000
2019-01-11,7.4050729200,7.5906637200,7.3029979800,7.5628251000,16420247,131584828.0000
2019-01-14,7.6092228000,8.0453611800,7.5628251000,7.7298568200,29393989,247323849.0000
2019-01-15,7.7669749800,7.8504908400,7.6556205000,7.7484159000,15561881,130072009.0000
2019-01-16,7.7484159000,7.7855340600,7.6649000400,7.7298568200,12076154,100545467.0000
2019-01-17,7.7020182000,7.7669749800,7.5999432600,7.6463409600,13506934,111594631.0000
2019-01-18,7.7112977400,7.8040931400,7.6927386600,7.7576954400,13657781,114177627.0000
2019-01-21,7.8133726800,7.9340067000,7.7391363600,7.8319317600,12712958,107497278.0000
2019-01-22,7.8319317600,7.9340067000,7.6463409600,7.6556205000,11650417,96792289.0000
2019-01-23,7.6927386600,7.7669749800,7.6463409600,7.6834591200,10302575,85565285.0000
2019-01-24,7.8040931400,7.8226522200,7.6370614200,7.6649000400,10793634,89432784.0000
2019-01-25,7.7020182000,7.7576954400,7.6463409600,7.6556205000,11896126,98586960.0000
2019-01-28,7.7576954400,7.7576954400,7.6185023400,7.6463409600,8892870,73607933.0000
2019-01-29,7.6277818800,7.8412113000,7.4329115400,7.7391363600,17984711,148285429.0000
2019-01-30,7.6649000400,7.8412113000,7.6277818800,7.8319317600,20643093,173013330.0000
2019-01-31,7.8876090000,7.9061680800,7.7298568200,7.8412113000,15647239,131955476.0000
2019-02-01,7.8783294600,8.3144678400,7.7855340600,8.2587906000,22807318,199534875.0000
2019-02-11,8.2959087600,8.4258223200,8.1752747400,8.3051883000,13481040,120519984.0000
2019-02-12,8.3051883000,8.4165427800,8.2587906000,8.3515860000,17677389,158843300.0000
2019-02-13,8.3515860000,8.4629404800,8.3144678400,8.4258223200,20203035,183121372.0000
2019-02-14,8.4443814000,8.4722200200,8.3423064600,8.3608655400,11549609,104713861.0000
2019-02-15,8.3608655400,8.3979837000,8.2402315200,8.2402315200,12715567,113619879.0000
2019-02-18,8.2959087600,8.4165427800,8.2959087600,8.3887041600,12556213,113286804.0000
2019-02-19,8.4072632400,8.4536609400,8.2309519800,8.2959087600,14605413,131157849.0000
2019-02-20,8.3144678400,8.3887041600,8.2123929000,8.2402315200,10922432,97518849.0000
2019-02-21,8.2866292200,8.3515860000,8.1752747400,8.2031133600,12652445,112574838.0000
2019-02-22,8.2216724400,8.3794246200,8.1659952000,8.3515860000,18157476,162585635.0000
2019-02-25,8.3608655400,8.5928540400,8.3608655400,8.5278972600,41371467,379776164.0000
2019-02-26,8.5371768000,8.7320471400,8.3144678400,8.3330269200,47762166,438602351.0000
2019-02-27,8.2866292200,8.3608655400,8.0082430200,8.0731998000,32727294,288104002.0000
2019-02-28,8.1938338200,8.2773496800,8.0546407200,8.0917588800,40883451,359801308.0000
2019-03-01,8.1195975000,8.1845542800,8.0268021000,8.1567156600,19413515,169761383.0000
2019-03-04,8.1938338200,8.4536609400,8.1938338200,8.3144678400,33678165,302508372.0000
2019-03-05,8.3051883000,8.3330269200,8.1659952000,8.2587906000,25861541,229546604.0000
2019-03-06,8.2959087600,8.3330269200,8.1567156600,8.2680701400,31501454,279610038.0000
2019-03-07,8.3144678400,8.4907791000,8.2123929000,8.4907791000,40338983,363305060.0000
2019-03-08,8.3515860000,8.3515860000,8.0546407200,8.2031133600,55889061,492976315.0000
2019-03-11,8.1288770400,8.2216724400,8.0268021000,8.1567156600,25369658,222222602.0000
2019-03-12,8.2031133600,8.2216724400,8.0546407200,8.1195975000,33003346,289714237.0000
2019-03-13,8.0917588800,8.2402315200,7.9154476200,8.0824793400,52909851,461173079.0000
2019-03-14,8.0453611800,8.1010384200,7.9340067000,7.9989634800,23018502,198839687.0000
2019-03-15,8.0360816400,8.6114131200,7.9432862400,8.4629404800,53734310,480260344.0000
2019-03-18,8.4722200200,8.9640356400,8.4629404800,8.8434016200,51231058,485153514.0000
2019-03-19,8.9083584000,8.9733151800,8.7506062200,8.7877243800,33949696,323235478.0000
2019-03-20,8.8619607000,8.8712402400,8.6299722000,8.8062834600,21847562,206480274.0000
2019-03-21,8.8155630000,9.1403469000,8.7970039200,8.8619607000,40914397,392571721.0000
2019-03-22,8.8712402400,8.9918742600,8.7598857600,8.8897993200,20998427,200673181.0000
2019-03-25,8.8155630000,8.8712402400,8.6299722000,8.6763699000,25309908,239118793.0000
2019-03-26,8.8062834600,8.8619607000,8.5371768000,8.5464563400,19872635,186068193.0000
2019-03-27,8.6299722000,8.7134880600,8.4258223200,8.6299722000,19148209,176705139.0000
2019-03-28,8.7042085200,8.7042085200,8.4907791000,8.5093381800,16789369,155299733.0000
2019-03-29,8.5000586400,8.6392517400,8.3701450800,8.5557358800,23650529,217089521.0000
2019-04-01,8.5650154200,8.8434016200,8.5371768000,8.8248425400,34295653,323481487.0000
2019-04-02,8.9083584000,8.9083584000,8.6578108200,8.7227676000,28285714,266878939.0000
2019-04-03,8.7598857600,8.9176379400,8.6763699000,8.8062834600,26632296,252699499.0000
2019-04-04,9.0753901200,9.0753901200,8.6392517400,8.6670903600,26773688,253103950.0000
2019-04-08,8.6856494400,8.8619607000,8.5000586400,8.6021335800,28239501,263911797.0000
2019-04-09,8.6114131200,8.8805197800,8.5742949600,8.8526811600,30109483,283829157.0000
2019-04-10,8.8526811600,9.0753901200,8.6763699000,9.0011538000,40982178,392868688.0000
2019-04-11,9.1125082800,9.3073786200,8.8248425400,9.0011538000,32107831,314160222.0000
2019-04-12,8.9825947200,9.4187331000,8.8341220800,9.3352172400,42977027,425513110.0000
2019-04-15,9.4001740200,9.4651308000,9.1310673600,9.1403469000,31616348,316964885.0000
2019-04-16,9.1589059800,9.2331423000,8.9083584000,9.2053036800,28829949,281355078.0000
2019-04-17,9.1681855200,9.1681855200,8.9825947200,9.0011538000,21890609,213521168.0000
2019-04-18,9.0104333400,9.0475515000,8.8805197800,8.9547561000,15333963,148073546.0000
2019-04-19,8.9083584000,8.9825947200,8.7877243800,8.8712402400,16072695,153607472.0000
2019-04-22,8.8897993200,8.9547561000,8.7506062200,8.7784448400,18396161,174979332.0000
2019-04-23,8.7413266800,8.8712402400,8.7042085200,8.7413266800,11717213,110960656.0000
2019-04-24,8.7506062200,8.8712402400,8.5928540400,8.8712402400,19138398,179916988.0000
2019-04-25,8.8155630000,8.9640356400,8.6856494400,8.6949289800,18666462,178026605.0000
2019-04-26,8.7134880600,8.7877243800,8.5186177200,8.5464563400,15937362,148214798.0000
2019-04-29,8.6670903600,8.6949289800,8.1845542800,8.3515860000,25877803,234191485.0000
2019-04-30,8.3515860000,8.4536609400,8.2773496800,8.4072632400,15333117,138278058.0000
2019-05-06,8.0082430200,8.2495110600,7.5628251000,7.5628251000,35971637,303854489.0000
2019-05-07,7.6463409600,7.8226522200,7.5628251000,7.7484159000,19776455,164192837.0000
2019-05-08,7.5906637200,7.9618453200,7.5628251000,7.7576954400,16709887,141098637.0000
2019-05-09,7.7576954400,7.8412113000,7.5906637200,7.6277818800,12734634,105263591.0000
