date,open,close,high,low,volume,amount,symbol
2018-01-02,11079.64,11178.05,11178.05,11072.87,163737774,217735639040.0,399001.SZ
2018-01-03,11181.18,11280.3,11316.46,11171.12,198404751,273339736064.0,399001.SZ
2018-01-04,11270.91,11341.35,11341.35,11259.46,180376492,253306941440.0,399001.SZ
2018-01-05,11339.57,11342.85,11372.29,11310.29,187950134,250848747520.0,399001.SZ
2018-01-08,11343.82,11382.72,11386.04,11287.6,203604073,272404639744.0,399001.SZ
2018-01-09,11371.93,11447.09,11449.6,11358.13,184081836,244210917376.0,399001.SZ
2018-01-10,11439.22,11437.08,11446.41,11345.1,196342710,261838815232.0,399001.SZ
2018-01-11,11411.58,11464.2,11482.81,11372.36,189897902,258817335296.0,399001.SZ
2018-01-12,11459.46,11461.99,11496.53,11420.26,186021471,245278031872.0,399001.SZ
2018-01-15,11453.33,11307.46,11476.58,11277.31,224433733,299369472000.0,399001.SZ
2018-01-16,11283.6,11386.91,11402.46,11283.29,192863411,268707487744.0,399001.SZ
2018-01-17,11366.6,11303.97,11367.16,11185.92,213515922,293435146240.0,399001.SZ
2018-01-18,11287.64,11319.91,11375.11,11279.42,155610117,217136832512.0,399001.SZ
2018-01-19,11314.46,11296.27,11393.04,11276.57,183429289,247227121664.0,399001.SZ
2018-01-22,11289.86,11513.08,11513.08,11273.69,181074819,255935148032.0,399001.SZ
2018-01-23,11514.56,11555.25,11564.95,11493.74,174188769,239369551872.0,399001.SZ
2018-01-24,11548.21,11607.57,11613.96,11456.26,210735224,293122019328.0,399001.SZ
2018-01-25,11588.38,11552.56,11633.46,11548.68,213762240,293426671616.0,399001.SZ
2018-01-26,11524.7,11557.82,11605.13,11512.94,175611738,243775700992.0,399001.SZ
2018-01-29,11547.68,11352.72,11556.65,11323.69,199666079,269941911552.0,399001.SZ
2018-01-30,11319.97,11278.78,11370.0,11260.31,157973243,213013516288.0,399001.SZ
2018-01-31,11210.06,11159.68,11244.18,11119.32,194794972,251412201472.0,399001.SZ
2018-02-01,11145.41,10864.34,11171.36,10836.35,224818678,274270212096.0,399001.SZ
2018-02-02,10794.13,10925.16,10933.15,10663.54,184626570,226552963072.0,399001.SZ
2018-02-05,10761.08,10836.25,10873.24,10741.85,148705224,195241345024.0,399001.SZ
